SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,CLV,Priority_Score,Priority_Level,Retention_Action
0,12,74.75,827.05,0,63.61923076923077,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4129648465998298,897.0,32.05,Low,Regular Promotional Email
0,57,70.1,3913.3,1,67.47068965517242,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.12532756425000324,3995.7,22.79,Low,Regular Promotional Email
0,24,19.9,533.5,0,21.34,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.065633963992047,477.59999999999997,6.27,Low,Regular Promotional Email
0,64,58.35,3756.45,0,57.79153846153846,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.09264008978120222,3734.4,19.59,Low,Regular Promotional Email
0,4,105.65,443.9,1,88.78,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0.673091346512576,422.6,48.6,Medium,Welcome Offer + Personalized Email
0,26,100.5,2599.95,0,96.29444444444444,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.7246029950323778,2613.0,59.89,Medium,10% Discount + Plan Upgrade Recommendation
0,15,20.05,284.3,0,17.76875,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.14285194279941876,300.75,11.05,Low,Regular Promotional Email
1,64,25.65,1740.8,0,26.78153846153846,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.06066827506541872,1641.6,10.01,Low,Regular Promotional Email
1,36,96.5,3436.1,1,92.86756756756756,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7366191009284946,3474.0,63.75,High,20% Discount
0,27,95.0,2462.55,0,87.94821428571429,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5851102563166409,2565.0,49.96,Medium,10% Discount + Plan Upgrade Recommendation
1,1,70.85,70.85,1,35.425,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.86804861859468,70.85,61.01,High,15% Discount + Loyalty Points
0,35,85.95,3110.1,1,86.39166666666667,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.23443332574389567,3008.25,26.97,Low,Regular Promotional Email
0,4,73.9,280.85,1,56.17,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.810537031824124,295.6,57.77,Medium,Welcome Offer + Personalized Email
0,8,45.45,411.75,0,45.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5442020858197535,363.6,39.37,Low,Regular Promotional Email
0,10,20.0,198.6,0,18.05454545454545,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.14473146898839004,200.0,10.83,Low,Regular Promotional Email
0,2,49.2,103.7,0,34.56666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6589758819797332,98.4,46.47,Medium,Welcome Offer + Personalized Email
0,58,109.45,6144.55,1,104.14491525423728,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.42439666603894016,6348.1,51.98,Medium,10% Discount + Plan Upgrade Recommendation
0,51,83.25,4089.45,0,78.64326923076922,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.0449670101412805,4245.75,18.05,Low,Regular Promotional Email
0,46,19.25,864.2,0,18.387234042553192,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.06103996465856189,885.5,7.38,Low,Regular Promotional Email
0,1,19.65,19.65,0,9.825,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.5688585900467955,19.65,39.89,Low,Regular Promotional Email
0,46,72.8,3249.4,0,69.13617021276596,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4747423287190026,3348.7999999999997,44.98,Medium,10% Discount + Plan Upgrade Recommendation
0,50,109.65,5405.8,0,105.99607843137257,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.43342605434401,5482.5,49.58,Medium,10% Discount + Plan Upgrade Recommendation
0,53,65.0,3363.8,0,62.2925925925926,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.16723052593171248,3445.0,23.79,Low,Regular Promotional Email
0,61,114.1,7132.15,0,115.03467741935484,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.46357760586970254,6960.099999999999,56.87,Medium,10% Discount + Plan Upgrade Recommendation
0,5,20.65,93.55,0,15.591666666666669,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.19949281823987294,103.25,14.33,Low,Regular Promotional Email
0,47,86.95,4138.9,0,86.22708333333333,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0.18430228016377057,4086.65,27.24,Low,Regular Promotional Email
0,54,94.75,5121.75,0,93.12272727272727,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.32670854921154413,5116.5,40.82,Medium,10% Discount + Plan Upgrade Recommendation
0,19,25.35,566.1,0,28.305,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.3748350697380473,481.65000000000003,27.93,Low,Regular Promotional Email
0,26,105.45,2715.3,0,100.56666666666668,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.37321816229588084,2741.7000000000003,35.75,Low,Regular Promotional Email
0,70,25.4,1782.05,0,25.099295774647885,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.003580111710069748,1778.0,6.49,Low,Regular Promotional Email
0,17,102.55,1742.5,0,96.80555555555556,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8010082707959564,1743.35,62.19,High,20% Discount
0,30,100.2,2983.8,1,96.25161290322582,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7500463634750791,3006.0,63.05,High,20% Discount
0,1,24.0,24.0,0,12.0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.38038570234495805,24.0,26.71,Low,Regular Promotional Email
0,19,25.6,485.9,0,24.295,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.04668484655458246,486.40000000000003,4.97,Low,Regular Promotional Email
0,26,73.5,1905.7,0,70.58148148148149,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0.1394054595116755,1911.0,16.46,Low,Regular Promotional Email
0,21,74.05,1565.7,1,71.16818181818182,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6541336945404853,1555.05,51.25,Medium,10% Discount + Plan Upgrade Recommendation
0,50,98.25,4858.7,0,95.2686274509804,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0.5319965779416649,4912.5,54.48,Medium,10% Discount + Plan Upgrade Recommendation
0,68,54.4,3723.65,0,53.96594202898551,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.25468780944366337,3699.2,30.81,Low,Regular Promotional Email
0,3,101.55,298.35,1,74.5875,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.898466934270353,304.65,63.96,High,20% Discount
0,9,103.1,970.45,0,97.045,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.6622931166308945,927.9,49.62,Medium,Welcome Offer + Personalized Email
0,51,34.2,1782.0,0,34.26923076923077,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06939763870549506,1744.2,10.98,Low,Regular Promotional Email
0,9,43.75,405.7,0,40.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6934331314997011,393.75,49.92,Medium,Welcome Offer + Personalized Email
1,41,111.95,4534.9,1,107.97380952380952,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0.6078703004743548,4589.95,58.66,Medium,10% Discount + Plan Upgrade Recommendation
0,22,100.65,2415.95,0,105.04130434782608,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7859147734703099,2214.3,62.78,High,20% Discount
0,21,55.95,1157.05,1,52.59318181818182,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.5021838399576489,1174.95,39.28,Low,Regular Promotional Email
0,71,116.05,8297.5,0,115.24305555555556,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.07637868668231104,8239.55,34.26,Low,Loyalty Rewards + Thank You Coupon
0,1,45.75,45.75,1,22.875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.795069496931512,45.75,55.82,Medium,Welcome Offer + Personalized Email
0,26,82.0,2083.1,0,77.15185185185184,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.27104647259207776,2132.0,26.45,Low,Regular Promotional Email
0,71,65.15,4681.75,0,65.02430555555556,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.03280941310951525,4625.650000000001,18.53,Low,Regular Promotional Email
0,4,44.8,176.2,0,35.239999999999995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.6577896843000512,179.2,46.67,Medium,Welcome Offer + Personalized Email
0,12,79.8,1001.2,0,77.01538461538462,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6957217855866316,957.5999999999999,52.06,Medium,10% Discount + Plan Upgrade Recommendation
0,18,88.85,1594.75,0,83.9342105263158,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.7592872646556849,1599.3,58.76,Medium,10% Discount + Plan Upgrade Recommendation
0,3,74.95,212.4,0,53.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.875345214363089,224.85000000000002,62.06,High,15% Discount + Loyalty Points
1,72,106.85,7677.4,0,105.16986301369865,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.2969534127692304,7693.2,47.78,Medium,10% Discount + Plan Upgrade Recommendation
0,11,74.95,815.5,1,67.95833333333333,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6819831301084651,824.45,50.63,Medium,Welcome Offer + Personalized Email
0,1,80.15,80.15,1,40.075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.862177310461935,80.15,60.63,High,20% Discount
0,13,19.3,259.65,0,18.54642857142857,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.057254646146225156,250.9,4.89,Low,Regular Promotional Email
0,72,109.25,8109.8,1,111.09315068493152,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0.5119467355056092,7866.0,63.44,High,Premium Support + Service Upgrade
0,42,56.1,2386.85,0,55.50813953488372,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.13659563979289163,2356.2000000000003,17.83,Low,Regular Promotional Email
0,17,19.7,340.35,0,18.90833333333333,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.19929832661494037,334.9,15.13,Low,Regular Promotional Email
1,7,51.3,419.35,0,52.41875,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.44894444466164574,359.09999999999997,32.69,Low,Regular Promotional Email
0,68,118.6,7990.05,0,115.79782608695652,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.12676089275884803,8064.799999999999,37.17,Low,Loyalty Rewards + Thank You Coupon
0,56,24.15,1402.25,0,24.600877192982452,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.017423106504369953,1352.3999999999999,5.96,Low,Regular Promotional Email
0,38,20.3,749.35,0,19.214102564102564,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.03654505709258438,771.4,5.26,Low,Regular Promotional Email
0,72,115.5,8425.15,0,115.41301369863014,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.0710464089305014,8316.0,34.15,Low,Loyalty Rewards + Thank You Coupon
0,48,25.05,1171.5,0,23.90816326530612,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.09814574493696476,1202.4,11.09,Low,Regular Promotional Email
1,52,109.1,5647.95,0,106.56509433962265,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.541754081013628,5673.2,57.83,Medium,10% Discount + Plan Upgrade Recommendation
0,35,19.65,708.8,0,19.688888888888886,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.043156118629688885,687.75,5.43,Low,Regular Promotional Email
0,67,111.3,7567.2,0,111.28235294117648,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.31154651591163085,7457.099999999999,47.97,Medium,10% Discount + Plan Upgrade Recommendation
0,1,29.9,29.9,0,14.95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6592870195455455,29.9,46.26,Medium,Welcome Offer + Personalized Email
0,53,80.6,4348.1,0,80.52037037037037,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3096290759980205,4271.799999999999,36.66,Low,Regular Promotional Email
0,34,20.8,635.9,0,18.16857142857143,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0651930107956524,707.2,7.04,Low,Regular Promotional Email
0,3,35.2,108.95,1,27.2375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.604249413751801,105.60000000000001,42.67,Medium,Welcome Offer + Personalized Email
0,1,78.8,78.8,1,39.4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.913814964579898,78.8,64.24,High,15% Discount + Loyalty Points
0,19,89.95,1682.4,0,84.12,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.49180224710972237,1709.05,40.42,Medium,10% Discount + Plan Upgrade Recommendation
1,60,116.05,6925.9,0,113.53934426229507,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.1820125412756653,6963.0,37.17,Low,Loyalty Rewards + Thank You Coupon
0,11,19.55,223.15,0,18.59583333333333,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0627088621726584,215.05,5.14,Low,Regular Promotional Email
0,47,106.4,5127.95,1,106.83229166666666,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.669561459765911,5000.8,64.42,High,Premium Support + Service Upgrade
0,18,49.4,874.8,1,46.04210526315789,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.575300373902356,889.1999999999999,43.39,Medium,10% Discount + Plan Upgrade Recommendation
0,60,115.25,6758.45,0,110.79426229508196,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.1540590924532054,6915.0,35.05,Low,Loyalty Rewards + Thank You Coupon
0,72,24.8,1874.3,0,25.675342465753424,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.02213580096674689,1785.6000000000001,7.81,Low,Regular Promotional Email
0,39,19.9,791.15,0,19.77875,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.012298271546927782,776.0999999999999,3.58,Low,Regular Promotional Email
0,59,81.25,4639.45,0,77.32416666666667,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.16952431708766083,4793.75,28.69,Low,Regular Promotional Email
0,2,69.95,143.9,0,47.96666666666667,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7510929225722139,139.9,53.07,Medium,Welcome Offer + Personalized Email
1,1,69.1,69.1,1,34.55,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8912312507734063,69.1,62.63,High,15% Discount + Loyalty Points
0,20,90.2,1776.55,1,84.59761904761905,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7527669838222162,1804.0,59.02,Medium,10% Discount + Plan Upgrade Recommendation
0,6,93.55,536.4,1,76.62857142857142,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.9048785881664685,561.3,65.31,High,20% Discount
0,71,86.4,6172.0,0,85.72222222222223,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.1343507609774908,6134.400000000001,30.93,Low,Loyalty Rewards + Thank You Coupon
0,24,66.3,1559.45,0,62.378,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2641836320041199,1591.1999999999998,24.08,Low,Regular Promotional Email
1,67,94.65,6079.0,0,89.3970588235294,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.5539194425123551,6341.55,61.03,High,Premium Support + Service Upgrade
0,1,80.85,80.85,1,40.425,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.8981037984124591,80.85,63.15,High,20% Discount
0,48,82.05,4029.95,1,82.2438775510204,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0.5060444781475586,3938.3999999999996,49.24,Medium,10% Discount + Plan Upgrade Recommendation
0,37,72.1,2658.4,0,69.9578947368421,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.1870965146588703,2667.7,22.46,Low,Regular Promotional Email
0,11,34.7,383.55,0,31.9625,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41555811036070894,381.70000000000005,30.43,Low,Regular Promotional Email
0,3,20.55,51.15,1,12.7875,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.36983787151057934,61.650000000000006,26.1,Low,Regular Promotional Email
0,18,95.95,1745.5,0,91.86842105263158,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.7091296812114529,1727.1000000000001,55.7,Medium,10% Discount + Plan Upgrade Recommendation
0,50,44.8,2230.85,0,43.7421568627451,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.20926954219863275,2240.0,22.51,Low,Regular Promotional Email
0,67,109.4,7281.6,0,107.08235294117648,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.2794639202921685,7329.8,45.28,Medium,10% Discount + Plan Upgrade Recommendation
0,25,71.05,1837.7,0,70.68076923076923,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1806159770427002,1776.25,18.88,Low,Regular Promotional Email
1,2,78.55,149.55,1,49.85,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8895237720777899,157.1,62.82,High,15% Discount + Loyalty Points
0,9,19.7,180.7,0,18.07,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.1810874835258133,177.29999999999998,13.3,Low,Regular Promotional Email
0,10,40.25,411.45,0,37.404545454545456,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.18791283346368806,402.5,14.57,Low,Regular Promotional Email
0,70,19.85,1328.35,0,18.709154929577466,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.022093141181688782,1389.5,6.42,Low,Regular Promotional Email
0,9,68.25,576.95,0,57.69500000000001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.36361672776467946,614.25,27.61,Low,Regular Promotional Email
0,4,20.15,68.45,0,13.69,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.22740174544547925,80.6,16.2,Low,Regular Promotional Email
0,2,50.95,123.05,0,41.016666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5250105462931737,101.9,37.11,Low,Regular Promotional Email
0,1,78.65,78.65,1,39.325,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.9166674732796258,78.65,64.44,High,15% Discount + Loyalty Points
0,19,25.15,468.35,0,23.4175,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4717712002755736,477.84999999999997,34.7,Low,Regular Promotional Email
0,7,20.25,174.7,0,21.8375,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.18965913781703986,141.75,13.77,Low,Regular Promotional Email
0,1,42.9,42.9,1,21.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7821804262206856,42.9,54.9,Medium,Welcome Offer + Personalized Email
1,1,44.0,44.0,0,22.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7293221055412116,44.0,51.21,Medium,Welcome Offer + Personalized Email
0,9,20.25,172.35,0,17.235,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.17102776751881107,182.25,12.61,Low,Regular Promotional Email
0,3,34.25,139.35,1,34.8375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5740925239918443,102.75,40.55,Medium,Welcome Offer + Personalized Email
0,9,58.5,539.85,1,53.985,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.45937834898418506,526.5,34.0,Low,Regular Promotional Email
0,5,55.8,300.4,0,50.06666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.38270643252161396,279.0,27.77,Low,Regular Promotional Email
0,56,88.9,4968.0,0,87.15789473684211,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.30461048204096697,4978.400000000001,38.79,Low,Regular Promotional Email
0,18,57.65,992.7,0,52.24736842105264,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2998244361586341,1037.7,24.63,Low,Regular Promotional Email
1,49,96.2,4718.25,1,94.365,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8005838816453176,4713.8,72.58,High,20% Discount
0,70,79.15,5536.5,0,77.97887323943662,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.05262766841336786,5540.5,23.12,Low,Loyalty Rewards + Thank You Coupon
0,72,108.05,7806.6,0,106.93972602739728,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.14621097405202646,7779.599999999999,37.53,Low,Loyalty Rewards + Thank You Coupon
1,6,74.4,434.1,1,62.01428571428572,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7587411115511306,446.40000000000003,54.68,Medium,Welcome Offer + Personalized Email
1,17,94.8,1563.9,0,86.88333333333334,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7922528086507932,1611.6,61.11,High,20% Discount
0,29,45.9,1332.4,0,44.41333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.4890978181019482,1331.1,38.91,Low,Regular Promotional Email
0,6,105.3,545.2,1,77.88571428571429,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8834601831021528,631.8,64.06,High,20% Discount
